task,metric,folder,family,score,percentile
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen-0.5B-IRPO-5epoch,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-Instruct-SFT,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-Instruct-SFT-DPO-1epoch_v1,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-Instruct-SFT-IRPO-1epoch_v1,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-Instruct-SFT-MDPO-1epoch_v1,bbh,0.3,0.15188172043010753
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT,bbh,0.316,0.31370967741935485
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-1e-4,bbh,0.316,0.31370967741935485
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-1e-4-2ep,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-1e-4-3ep,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-1e-4-5ep,bbh,0.34,0.65
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-1e-5,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-1e-5-2ep,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-1e-5-3ep,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-1e-5-5ep,bbh,0.312,0.260752688172043
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-4,bbh,0.308,0.21559139784946235
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-4-2ep,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-4-3ep,bbh,0.316,0.31370967741935485
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-4-5ep,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep,bbh,0.308,0.21559139784946235
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_3e-7-3ep_0alp_5lam,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-1ep_0alp_5lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-2ep_0alp_5lam,bbh,0.34,0.65
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-6-3ep_0alp_5lam,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-1ep_0alp_5lam,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-2ep_0alp_5lam,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-3ep_0alp_5lam,bbh,0.312,0.260752688172043
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-1ep_0alp_0lam,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-2ep_0alp_0lam,bbh,0.316,0.31370967741935485
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-3ep_0alp_0lam,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-2ep_0alp_0lam,bbh,0.312,0.260752688172043
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-3ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-1ep_0alp_0lam,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-2ep_0alp_0lam,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-3ep_0alp_0lam,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-1ep_0alp_0lam,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-2ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-3ep_0alp_0lam,bbh,0.344,0.696236559139785
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-7-3ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-1ep_0alp_0lam,bbh,0.34,0.65
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-2ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-3ep_0alp_0lam,bbh,0.34,0.65
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_1ep_0alp_0lam,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_2ep_0alp_0lam,bbh,0.312,0.260752688172043
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_3ep_0alp_0lam,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_1ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_2ep_0alp_0lam,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_3ep_0alp_0lam,bbh,0.34,0.65
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-1ep_1alp_0lam,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-2ep_1alp_0lam,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-3ep_1alp_0lam,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_3e-7-3ep_1alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-1ep_1alp_0lam,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-2ep_1alp_0lam,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-3ep_1alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-1ep_1alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-2ep_1alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-3ep_1alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-1ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-2ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-3ep_0alp_0lam,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6-3ep_0alp_0lam,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_1ep_0alp_0lam,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_1e-6_2ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6-3ep_0alp_0lam,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_1ep_0alp_0lam,bbh,0.34,0.65
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_2e-6_2ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-1ep_0alp_0lam,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-2ep_0alp_0lam,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_3e-6-3ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-1ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-2ep_0alp_0lam,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-6-3ep_0alp_0lam,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7-3ep_0alp_0lam,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_1ep_0alp_0lam,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_2ep_0alp_0lam,bbh,0.316,0.31370967741935485
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7-3ep_0alp_0lam,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_1ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_2ep_0alp_0lam,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-3ep,bbh,0.304,0.18010752688172044
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep,bbh,0.308,0.21559139784946235
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_1ep,bbh,0.316,0.31370967741935485
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_2ep,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_1ep,bbh,0.312,0.260752688172043
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_2ep,bbh,0.316,0.31370967741935485
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-5e-5,bbh,0.308,0.21559139784946235
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-5e-5-2ep,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-5e-5-3ep,bbh,0.312,0.260752688172043
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-5e-5-5ep,bbh,0.312,0.260752688172043
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-7e-5,bbh,0.308,0.21559139784946235
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-7e-5-2ep,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-7e-5-3ep,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-7e-5-5ep,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-DPO-1epoch_v1,bbh,0.308,0.21559139784946235
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen2.5-0.5B-SFT-MDPO-1epoch_v1,bbh,0.312,0.260752688172043
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.1,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.3,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPOP_1e-6-3ep_0alp_5lam,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPOP_1e-7-3ep_0alp_5lam,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPOP_3e-6-1ep_0alp_5lam,bbh,0.34,0.65
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPOP_3e-6-2ep_0alp_5lam,bbh,0.34,0.65
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPOP_3e-6-3ep_0alp_5lam,bbh,0.316,0.31370967741935485
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPOP_3e-7-1ep_0alp_5lam,bbh,0.316,0.31370967741935485
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPOP_3e-7-2ep_0alp_5lam,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPOP_3e-7-3ep_0alp_5lam,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPOP_5e-7-1ep_0alp_5lam,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPOP_5e-7-2ep_0alp_5lam,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPOP_5e-7-3ep_0alp_5lam,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPO_1e-6-3ep_0alp_0lam,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPO_1e-7-3ep_0alp_0lam,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPO_3e-6-1ep_0alp_0lam,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPO_3e-6-2ep_0alp_0lam,bbh,0.3,0.15188172043010753
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPO_3e-6-3ep_0alp_0lam,bbh,0.308,0.21559139784946235
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPO_3e-7-1ep_0alp_0lam,bbh,0.34,0.65
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPO_3e-7-2ep_0alp_0lam,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPO_3e-7-3ep_0alp_0lam,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPO_5e-7-1ep_0alp_0lam,bbh,0.344,0.696236559139785
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPO_5e-7-2ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-DPO_5e-7-3ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-IPO_5e-7-1ep_0alp_0lam,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-IPO_5e-7-3ep_0alp_0lam,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-IRPO_1e-6-3ep_1alp_0lam,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-IRPO_1e-7-3ep_1alp_0lam,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-IRPO_3e-6-1ep_1alp_0lam,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-IRPO_3e-6-2ep_1alp_0lam,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-IRPO_3e-6-3ep_1alp_0lam,bbh,0.316,0.31370967741935485
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-IRPO_3e-7-1ep_1alp_0lam,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-IRPO_3e-7-3ep_1alp_0lam,bbh,0.34,0.65
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-IRPO_5e-7-1ep_1alp_0lam,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-IRPO_5e-7-2ep_1alp_0lam,bbh,0.34,0.65
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-IRPO_5e-7-3ep_1alp_0lam,bbh,0.34,0.65
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-MDPO_0.1_3e-6-3ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-MDPO_0.1_5e-7-3ep_0alp_0lam,bbh,0.336,0.6008064516129032
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-MDPO_0.3_3e-6-3ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-MDPO_0.3_5e-7-3ep_0alp_0lam,bbh,0.328,0.46236559139784944
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-MDPO_0.5_1e-5-3ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-MDPO_0.5_3e-7-1ep_0alp_0lam,bbh,0.316,0.31370967741935485
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-MDPO_0.5_3e-7-2ep_0alp_0lam,bbh,0.32,0.36774193548387096
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-MDPO_0.5_3e-7-3ep_0alp_0lam,bbh,0.324,0.4150537634408602
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-MDPO_0.5_4e-6-3ep_0alp_0lam,bbh,0.332,0.5317204301075269
leaderboard_bbh_tracking_shuffled_objects_three_objects,"acc_norm,none",JayHyeon_Qwen_0.5-MDPO_0.5_6e-6-3ep_0alp_0lam,bbh,0.344,0.696236559139785
