leaderboard_row,leaderboard_model,epoch_row,epoch_model,method,confidence,parameter_difference,date_difference,accepted,c2_open_weights,c2_matched
2592,ehristoforu/fp4-14b-v1-fix,,,unmatched,0.0,,,False,,False
2593,ehristoforu/fq2.5-7b-it-normalize_false,,,unmatched,0.0,,,False,,False
2594,ehristoforu/fq2.5-7b-it-normalize_true,,,unmatched,0.0,,,False,,False
2595,ehristoforu/frqwen2.5-from7b-duable4layers-it,,,unmatched,0.0,,,False,,False
2596,ehristoforu/frqwen2.5-from7b-it,,,unmatched,0.0,,,False,,False
2597,ehristoforu/mllama-3.1-8b-instruct,,,unmatched,0.0,,,False,,False
2598,ehristoforu/mllama-3.1-8b-it,,,unmatched,0.0,,,False,,False
2599,ehristoforu/moremerge,,,unmatched,0.0,,,False,,False
2600,ehristoforu/moremerge-upscaled,,,unmatched,0.0,,,False,,False
2601,ehristoforu/phi-4-25b,,,unmatched,0.0,,,False,Yes,True
2602,ehristoforu/qwen2.5-test-32b-it,,,unmatched,0.0,,,False,,False
2603,ehristoforu/qwen2.5-with-lora-think-3b-it,,,unmatched,0.0,,,False,,False
2604,ehristoforu/rmoe-v1,,,unmatched,0.0,,,False,,False
2605,ehristoforu/rufalcon3-3b-it,,,unmatched,0.0,,,False,,False
2606,ehristoforu/ruphi-4b,,,unmatched,0.0,,,False,,False
2607,ehristoforu/testq-32b,,,unmatched,0.0,,,False,,False
2608,ehristoforu/tmoe,,,unmatched,0.0,,,False,,False
2609,ehristoforu/tmoe-v2,,,unmatched,0.0,,,False,,False
2610,ehristoforu/trd-7b-it,,,unmatched,0.0,,,False,,False
2611,ehristoforu/ud-14b,,,unmatched,0.0,,,False,,False
2612,elinas/Chronos-Gold-12B-1.0,,,unmatched,0.0,,,False,,False
2613,ell44ot/gemma-2b-def,,,unmatched,0.0,,,False,,False
2614,euclaise/ReMask-3B,,,unmatched,0.0,,,False,,False
2615,eworojoshua/vas-01,,,unmatched,0.0,,,False,,False
2616,ewre324/Thinker-Llama-3.2-3B-Instruct-Reasoning,,,unmatched,0.0,,,False,,False
2617,ewre324/Thinker-Qwen2.5-0.5B-Instruct-Reasoning,,,unmatched,0.0,,,False,,False
2618,ewre324/Thinker-SmolLM2-135M-Instruct-Reasoning,,,unmatched,0.0,,,False,,False
2619,ewre324/ewre324-R1-SmolLM2-135M-Distill,,,unmatched,0.0,,,False,,False
2620,experiment-llm/exp-3-q-r,,,unmatched,0.0,,,False,,False
2621,facebook/opt-1.3b,2223.0,OPT-1.3B,normalized_exact_owner_mismatch,0.35,0.0,722.0,False,Yes,True
2622,facebook/opt-30b,2232.0,OPT-30B,normalized_exact_owner_mismatch,0.35,0.0,722.0,False,Yes,True
2623,failspy/Llama-3-8B-Instruct-MopeyMule,,,unmatched,0.0,,,False,,False
2624,failspy/Llama-3-8B-Instruct-abliterated,,,unmatched,0.0,,,False,,False
2625,failspy/Meta-Llama-3-70B-Instruct-abliterated-v3.5,,,unmatched,0.0,,,False,,False
2626,failspy/Meta-Llama-3-8B-Instruct-abliterated-v3,,,unmatched,0.0,,,False,,False
2627,failspy/Phi-3-medium-4k-instruct-abliterated-v3,,,unmatched,0.0,,,False,,False
2628,failspy/llama-3-70B-Instruct-abliterated,,,unmatched,0.0,,,False,,False
2629,fblgit/TheBeagle-v2beta-32B-MGS,,,unmatched,0.0,,,False,,False
2630,fblgit/TheBeagle-v2beta-32B-MGS,,,unmatched,0.0,,,False,,False
2631,fblgit/UNA-SimpleSmaug-34b-v1beta,,,unmatched,0.0,,,False,,False
2632,fblgit/UNA-TheBeagle-7b-v1,,,unmatched,0.0,,,False,,False
2633,fblgit/UNA-ThePitbull-21.4B-v2,,,unmatched,0.0,,,False,,False
2634,fblgit/cybertron-v4-qw7B-MGS,,,unmatched,0.0,,,False,,False
2635,fblgit/cybertron-v4-qw7B-UNAMGS,,,unmatched,0.0,,,False,,False
2636,fblgit/juanako-7b-UNA,,,unmatched,0.0,,,False,,False
2637,fblgit/miniclaus-qw1.5B-UNAMGS,,,unmatched,0.0,,,False,,False
2638,fblgit/miniclaus-qw1.5B-UNAMGS-GRPO,,,unmatched,0.0,,,False,,False
2639,fblgit/pancho-v1-qw25-3B-UNAMGS,,,unmatched,0.0,,,False,,False
2640,fblgit/una-cybertron-7b-v2-bf16,,,unmatched,0.0,,,False,,False
2641,fhai50032/RolePlayLake-7B,,,unmatched,0.0,,,False,,False
2642,fhai50032/Unaligned-Thinker-PHI-4,,,unmatched,0.0,,,False,,False
2643,flammenai/Llama3.1-Flammades-70B,,,unmatched,0.0,,,False,,False
2644,flammenai/Mahou-1.2a-llama3-8B,,,unmatched,0.0,,,False,,False
2645,flammenai/Mahou-1.2a-mistral-7B,,,unmatched,0.0,,,False,,False
2646,flammenai/Mahou-1.5-llama3.1-70B,,,unmatched,0.0,,,False,,False
2647,flammenai/Mahou-1.5-mistral-nemo-12B,,,unmatched,0.0,,,False,,False
2648,flammenai/flammen15-gutenberg-DPO-v1-7B,,,unmatched,0.0,,,False,,False
2649,fluently-lm/FluentlyLM-Prinum,,,unmatched,0.0,,,False,,False
2650,fluently-lm/Llama-TI-8B,,,unmatched,0.0,,,False,,False
2651,fluently-lm/Llama-TI-8B-Instruct,,,unmatched,0.0,,,False,,False
2652,fluently-sets/FalconThink3-10B-IT,,,unmatched,0.0,,,False,,False
2653,fluently-sets/reasoning-1-1k-demo,,,unmatched,0.0,,,False,,False
2654,formulae/mita-elite-sce-gen1.1-v1-7b-2-26-2025-exp,,,unmatched,0.0,,,False,,False
2655,formulae/mita-elite-v1.1-7b-2-25-2025,,,unmatched,0.0,,,False,,False
2656,formulae/mita-elite-v1.1-gen2-7b-2-25-2025,,,unmatched,0.0,,,False,,False
2657,formulae/mita-elite-v1.2-7b-2-26-2025,,,unmatched,0.0,,,False,,False
2658,formulae/mita-gen3-7b-2-26-2025,,,unmatched,0.0,,,False,,False
2659,formulae/mita-gen3-v1.2-7b-2-26-2025,,,unmatched,0.0,,,False,,False
2660,formulae/mita-math-v2.3-2-25-2025,,,unmatched,0.0,,,False,,False
2661,formulae/mita-v1-7b,,,unmatched,0.0,,,False,,False
2662,formulae/mita-v1.1-7b-2-24-2025,,,unmatched,0.0,,,False,,False
2663,formulae/mita-v1.2-7b-2-24-2025,,,unmatched,0.0,,,False,,False
2664,frameai/Loxa-4B,,,unmatched,0.0,,,False,,False
2665,freewheelin/free-evo-qwen72b-v0.8-re,,,unmatched,0.0,,,False,,False
2666,freewheelin/free-solar-evo-v0.1,,,unmatched,0.0,,,False,,False
2667,freewheelin/free-solar-evo-v0.11,,,unmatched,0.0,,,False,,False
2668,freewheelin/free-solar-evo-v0.13,,,unmatched,0.0,,,False,,False
2669,fulim/FineLlama-3.1-8B,,,unmatched,0.0,,,False,,False
2670,gabrielmbmb/SmolLM-1.7B-Instruct-IFEval,,,unmatched,0.0,,,False,Yes,True
2671,gaverfraxz/Meta-Llama-3.1-8B-Instruct-HalfAbliterated-DELLA,,,unmatched,0.0,,,False,,False
2672,gaverfraxz/Meta-Llama-3.1-8B-Instruct-HalfAbliterated-TIES,,,unmatched,0.0,,,False,,False
2673,gbueno86/Brinebreath-Llama-3.1-70B,,,unmatched,0.0,,,False,,False
2674,gbueno86/Meta-LLama-3-Cat-Smaug-LLama-70b,,,unmatched,0.0,,,False,,False
2675,ghost-x/ghost-8b-beta-1608,,,unmatched,0.0,,,False,,False
2676,glaiveai/Reflection-Llama-3.1-70B,,,unmatched,0.0,,,False,,False
2677,gmonsoon/SahabatAI-Llama-11B-Test,,,unmatched,0.0,,,False,,False
2678,gmonsoon/SahabatAI-MediChatIndo-8B-v1,,,unmatched,0.0,,,False,,False
2679,gmonsoon/SahabatAI-Rebase-8B-Test,,,unmatched,0.0,,,False,,False
2680,gmonsoon/StockSeaLLMs-7B-v1,,,unmatched,0.0,,,False,,False
2681,gmonsoon/gemma2-9b-sahabatai-v1-instruct-BaseTIES,,,unmatched,0.0,,,False,,False
2682,godlikehhd/alpaca_data_full_2,,,unmatched,0.0,,,False,Yes,True
2683,godlikehhd/alpaca_data_full_3B,,,unmatched,0.0,,,False,Yes,True
2684,godlikehhd/alpaca_data_ifd_max_2600,,,unmatched,0.0,,,False,Yes,True
2685,godlikehhd/alpaca_data_ifd_max_2600_3B,,,unmatched,0.0,,,False,Yes,True
2686,godlikehhd/alpaca_data_ifd_me_max_5200,,,unmatched,0.0,,,False,Yes,True
2687,godlikehhd/alpaca_data_ifd_min_2600,,,unmatched,0.0,,,False,Yes,True
2688,godlikehhd/alpaca_data_ins_ans_max_5200,,,unmatched,0.0,,,False,Yes,True
2689,godlikehhd/alpaca_data_ins_max_5200,,,unmatched,0.0,,,False,Yes,True
2690,godlikehhd/alpaca_data_ins_min_2600,,,unmatched,0.0,,,False,Yes,True
2691,godlikehhd/alpaca_data_ins_min_5200,,,unmatched,0.0,,,False,Yes,True
2692,godlikehhd/alpaca_data_sampled_ifd_5200,,,unmatched,0.0,,,False,Yes,True
2693,godlikehhd/alpaca_data_sampled_ifd_new_5200,,,unmatched,0.0,,,False,Yes,True
2694,godlikehhd/alpaca_data_score_max_0.1_2600,,,unmatched,0.0,,,False,Yes,True
2695,godlikehhd/alpaca_data_score_max_0.3_2600,,,unmatched,0.0,,,False,Yes,True
2696,godlikehhd/alpaca_data_score_max_0.7_2600,,,unmatched,0.0,,,False,Yes,True
2697,godlikehhd/alpaca_data_score_max_2500,,,unmatched,0.0,,,False,Yes,True
2698,godlikehhd/alpaca_data_score_max_2600_3B,,,unmatched,0.0,,,False,Yes,True
2699,godlikehhd/alpaca_data_score_max_5200,,,unmatched,0.0,,,False,Yes,True
2700,godlikehhd/ifd_2500_qwen,,,unmatched,0.0,,,False,,False
2701,godlikehhd/ifd_new_correct_all_sample_2500_qwen,,,unmatched,0.0,,,False,,False
2702,godlikehhd/ifd_new_correct_sample_2500_qwen,,,unmatched,0.0,,,False,,False
2703,godlikehhd/ifd_new_qwen_2500,,,unmatched,0.0,,,False,,False
2704,godlikehhd/qwen-2.5-1.5b-cherry,,,unmatched,0.0,,,False,,False
2705,godlikehhd/qwen_2.5-1.5b-cherry_new,,,unmatched,0.0,,,False,,False
2706,godlikehhd/qwen_full_data_alpaca,,,unmatched,0.0,,,False,,False
2707,godlikehhd/qwen_ins_ans_2500,,,unmatched,0.0,,,False,,False
2708,google/codegemma-1.1-2b,,,unmatched,0.0,,,False,,False
2709,google/flan-t5-base,,,unmatched,0.0,,,False,,False
2710,google/flan-t5-large,,,unmatched,0.0,,,False,,False
2711,google/flan-t5-small,,,unmatched,0.0,,,False,,False
2712,google/flan-t5-xl,,,unmatched,0.0,,,False,,False
2713,google/flan-t5-xl,,,unmatched,0.0,,,False,,False
2714,google/flan-t5-xxl,,,unmatched,0.0,,,False,,False
2715,google/flan-ul2,2030.0,Flan UL2,normalized_exact_owner_mismatch,0.35,0.0020512820512820075,523.0,False,,False
2716,google/gemma-1.1-2b-it,,,unmatched,0.0,,,False,,False
2717,google/gemma-1.1-7b-it,,,unmatched,0.0,,,False,,False
2718,google/gemma-2-27b,1164.0,Gemma 2 27B,normalized_exact_owner,0.99,0.00833731222683367,61.0,True,,False
2719,google/gemma-2-27b-it,,,unmatched,0.0,,,False,,False
2720,google/gemma-2-2b,1165.0,Gemma 2 2B,normalized_exact_owner_mismatch,0.35,0.005355776587605123,37.0,False,,False
2721,google/gemma-2-2b,1165.0,Gemma 2 2B,normalized_exact_owner_mismatch,0.35,0.005355776587605123,37.0,False,,False
2722,google/gemma-2-2b-it,,,unmatched,0.0,,,False,,False
2723,google/gemma-2-2b-jpn-it,,,unmatched,0.0,,,False,,False
2724,google/gemma-2-2b-jpn-it,,,unmatched,0.0,,,False,,False
2725,google/gemma-2-9b,1163.0,Gemma 2 9B,normalized_exact_owner,0.99,0.0,17.0,True,,False
2726,google/gemma-2-9b-it,,,unmatched,0.0,,,False,,False
2727,google/gemma-2b,1478.0,Gemma 2B,normalized_exact_owner_mismatch,0.35,0.00017337775617026952,112.0,False,,False
2728,google/gemma-2b-it,,,unmatched,0.0,,,False,,False
2729,google/gemma-7b,1474.0,Gemma 7B,normalized_exact_owner_mismatch,0.35,8.680177640518303e-06,108.0,False,,False
2730,google/gemma-7b-it,,,unmatched,0.0,,,False,,False
2731,google/mt5-base,,,unmatched,0.0,,,False,,False
2732,google/mt5-small,,,unmatched,0.0,,,False,,False
2733,google/mt5-xl,,,unmatched,0.0,,,False,,False
2734,google/mt5-xxl,2566.0,mT5-XXL,normalized_exact_owner_mismatch,0.35,0.08461538461538459,1417.0,False,Yes,True
2735,google/recurrentgemma-2b,,,unmatched,0.0,,,False,,False
2736,google/recurrentgemma-2b-it,,,unmatched,0.0,,,False,,False
2737,google/recurrentgemma-9b,,,unmatched,0.0,,,False,,False
2738,google/recurrentgemma-9b-it,,,unmatched,0.0,,,False,,False
2739,google/switch-base-8,,,unmatched,0.0,,,False,Yes,True
2740,google/umt5-base,,,unmatched,0.0,,,False,,False
2741,goulue5/merging_LLM,,,unmatched,0.0,,,False,,False
2742,gpt2,,,unmatched,0.0,,,False,No,True
2743,gpt2,,,unmatched,0.0,,,False,No,True
2744,gradientai/Llama-3-8B-Instruct-Gradient-1048k,,,unmatched,0.0,,,False,,False
2745,grimjim/DeepSauerHuatuoSkywork-R1-o1-Llama-3.1-8B,,,unmatched,0.0,,,False,,False
2746,grimjim/Gigantes-v1-gemma2-9b-it,,,unmatched,0.0,,,False,,False
2747,grimjim/Gigantes-v2-gemma2-9b-it,,,unmatched,0.0,,,False,,False
2748,grimjim/Gigantes-v3-gemma2-9b-it,,,unmatched,0.0,,,False,,False
2749,grimjim/HuatuoSkywork-o1-Llama-3.1-8B,,,unmatched,0.0,,,False,Yes,True
2750,grimjim/Llama-3-Instruct-8B-SPPO-Iter3-SimPO-merge,,,unmatched,0.0,,,False,Yes,True
2751,grimjim/Llama-3-Instruct-8B-SimPO-SPPO-Iter3-merge,,,unmatched,0.0,,,False,Yes,True
2752,grimjim/Llama-3.1-8B-Instruct-abliterated_via_adapter,,,unmatched,0.0,,,False,,False
2753,grimjim/Llama-3.1-Bonsaikraft-8B-Instruct,,,unmatched,0.0,,,False,,False
2754,grimjim/Llama-Nephilim-Metamorphosis-v2-8B,,,unmatched,0.0,,,False,,False
2755,grimjim/Llama3.1-SuperNovaLite-HuatuoSkywork-o1-8B,,,unmatched,0.0,,,False,,False
2756,grimjim/Magnolia-v1-Gemma2-8k-9B,,,unmatched,0.0,,,False,,False
2757,grimjim/Magnolia-v2-12B,,,unmatched,0.0,,,False,,False
2758,grimjim/Magnolia-v2-Gemma2-8k-9B,,,unmatched,0.0,,,False,,False
2759,grimjim/Magnolia-v3-12B,,,unmatched,0.0,,,False,,False
2760,grimjim/Magnolia-v3-Gemma2-8k-9B,,,unmatched,0.0,,,False,,False
2761,grimjim/Magnolia-v4-12B,,,unmatched,0.0,,,False,,False
2762,grimjim/Magnolia-v5a-12B,,,unmatched,0.0,,,False,,False
2763,grimjim/Magot-v1-Gemma2-8k-9B,,,unmatched,0.0,,,False,,False
2764,grimjim/Magot-v2-Gemma2-8k-9B,,,unmatched,0.0,,,False,,False
2765,grimjim/SauerHuatuoSkywork-o1-Llama-3.1-8B,,,unmatched,0.0,,,False,,False
2766,grimjim/llama-3-Nephilim-v1-8B,,,unmatched,0.0,,,False,,False
2767,grimjim/llama-3-Nephilim-v2-8B,,,unmatched,0.0,,,False,,False
2768,grimjim/llama-3-Nephilim-v2.1-8B,,,unmatched,0.0,,,False,,False
2769,grimjim/llama-3-Nephilim-v3-8B,,,unmatched,0.0,,,False,,False
2770,gupta-tanish/llama-7b-dpo-baseline,,,unmatched,0.0,,,False,Yes,True
2771,gz987/qwen2.5-7b-cabs-v0.1,,,unmatched,0.0,,,False,Yes,True
2772,gz987/qwen2.5-7b-cabs-v0.2,,,unmatched,0.0,,,False,Yes,True
2773,gz987/qwen2.5-7b-cabs-v0.3,,,unmatched,0.0,,,False,Yes,True
2774,gz987/qwen2.5-7b-cabs-v0.4,,,unmatched,0.0,,,False,Yes,True
2775,h2oai/h2o-danube-1.8b-chat,,,unmatched,0.0,,,False,,False
2776,h2oai/h2o-danube3-4b-base,,,unmatched,0.0,,,False,,False
2777,h2oai/h2o-danube3-4b-chat,,,unmatched,0.0,,,False,,False
2778,h2oai/h2o-danube3-500m-chat,,,unmatched,0.0,,,False,,False
2779,h2oai/h2o-danube3.1-4b-chat,,,unmatched,0.0,,,False,,False
2780,haoranxu/ALMA-13B-R,,,unmatched,0.0,,,False,,False
2781,haoranxu/Llama-3-Instruct-8B-CPO-SimPO,,,unmatched,0.0,,,False,Yes,True
2782,haoranxu/Llama-3-Instruct-8B-SimPO,,,unmatched,0.0,,,False,Yes,True
2783,hatemmahmoud/qwen2.5-1.5b-sft-raft-grpo-hra-doc,,,unmatched,0.0,,,False,Yes,True
2784,hon9kon9ize/CantoneseLLMChat-v0.5,,,unmatched,0.0,,,False,,False
2785,hon9kon9ize/CantoneseLLMChat-v1.0-7B,,,unmatched,0.0,,,False,,False
2786,hongbai12/li-0.4-pre,,,unmatched,0.0,,,False,,False
2787,hotmailuser/Deepseek-qwen-modelstock-2B,,,unmatched,0.0,,,False,,False
2788,hotmailuser/Falcon3Slerp1-10B,,,unmatched,0.0,,,False,,False
2789,hotmailuser/Falcon3Slerp2-10B,,,unmatched,0.0,,,False,,False
2790,hotmailuser/Falcon3Slerp4-10B,,,unmatched,0.0,,,False,,False
2791,hotmailuser/FalconSlerp-3B,,,unmatched,0.0,,,False,,False
2792,hotmailuser/FalconSlerp1-7B,,,unmatched,0.0,,,False,,False
2793,hotmailuser/FalconSlerp2-7B,,,unmatched,0.0,,,False,,False
2794,hotmailuser/FalconSlerp3-10B,,,unmatched,0.0,,,False,,False
2795,hotmailuser/FalconSlerp3-7B,,,unmatched,0.0,,,False,,False
2796,hotmailuser/FalconSlerp4-7B,,,unmatched,0.0,,,False,,False
2797,hotmailuser/FalconSlerp6-7B,,,unmatched,0.0,,,False,,False
2798,hotmailuser/Gemma2Crono-27B,,,unmatched,0.0,,,False,,False
2799,hotmailuser/Gemma2SimPO-27B,,,unmatched,0.0,,,False,,False
2800,hotmailuser/Gemma2atlas-27B,,,unmatched,0.0,,,False,,False
2801,hotmailuser/Gemma2magnum-27b,,,unmatched,0.0,,,False,,False
2802,hotmailuser/Llama-Hermes-slerp-8B,,,unmatched,0.0,,,False,,False
2803,hotmailuser/Llama-Hermes-slerp2-8B,,,unmatched,0.0,,,False,,False
2804,hotmailuser/LlamaStock-8B,,,unmatched,0.0,,,False,,False
2805,hotmailuser/Mistral-modelstock-24B,,,unmatched,0.0,,,False,,False
2806,hotmailuser/Mistral-modelstock2-24B,,,unmatched,0.0,,,False,,False
2807,hotmailuser/Phi4-Slerp4-14B,,,unmatched,0.0,,,False,,False
2808,hotmailuser/Qwen2.5-HomerSlerp-7B,,,unmatched,0.0,,,False,,False
2809,hotmailuser/QwenModelStock-1.8B,,,unmatched,0.0,,,False,,False
2810,hotmailuser/QwenSlerp-14B,,,unmatched,0.0,,,False,,False
2811,hotmailuser/QwenSlerp-3B,,,unmatched,0.0,,,False,,False
2812,hotmailuser/QwenSlerp-7B,,,unmatched,0.0,,,False,,False
2813,hotmailuser/QwenSlerp2-14B,,,unmatched,0.0,,,False,,False
2814,hotmailuser/QwenSlerp2-3B,,,unmatched,0.0,,,False,,False
2815,hotmailuser/QwenSlerp3-14B,,,unmatched,0.0,,,False,,False
2816,hotmailuser/QwenSparse-7B,,,unmatched,0.0,,,False,,False
2817,hotmailuser/QwenStock-0.5B,,,unmatched,0.0,,,False,,False
2818,hotmailuser/QwenStock-1.7B,,,unmatched,0.0,,,False,,False
2819,hotmailuser/QwenStock1-14B,,,unmatched,0.0,,,False,,False
2820,hotmailuser/RombosBeagle-v2beta-MGS-32B,,,unmatched,0.0,,,False,,False
2821,huggyllama/llama-13b,2040.0,LLaMA-13B,normalized_exact_owner_mismatch,0.35,0.0012292562999385382,493.0,False,Yes,True
2822,huggyllama/llama-65b,2043.0,LLaMA-65B,normalized_exact_owner_mismatch,0.35,0.0013172808871733377,488.0,False,Yes,True
2823,huggyllama/llama-7b,2044.0,LLaMA-7B,normalized_exact_owner_mismatch,0.35,0.0056396556841793195,496.0,False,Yes,True
2824,huihui-ai/DeepSeek-R1-Distill-Qwen-14B-abliterated-v2,,,unmatched,0.0,,,False,Yes,True
2825,huihui-ai/QwQ-32B-Coder-Fusion-7030,,,unmatched,0.0,,,False,Yes,True
2826,huihui-ai/QwQ-32B-Coder-Fusion-8020,,,unmatched,0.0,,,False,Yes,True
2827,huihui-ai/QwQ-32B-Coder-Fusion-9010,,,unmatched,0.0,,,False,Yes,True
2828,huihui-ai/Qwen2.5-14B-Instruct-abliterated-v2,,,unmatched,0.0,,,False,Yes,True
2829,huihui-ai/Qwen2.5-72B-Instruct-abliterated,,,unmatched,0.0,,,False,Yes,True
2830,huihui-ai/Qwen2.5-7B-Instruct-abliterated,,,unmatched,0.0,,,False,Yes,True
2831,huihui-ai/Qwen2.5-7B-Instruct-abliterated-v2,,,unmatched,0.0,,,False,Yes,True
2832,huu-ontocord/wide_3b_orpo_stage1.1-ss1-orpo3,,,unmatched,0.0,,,False,,False
2833,iFaz/llama31_8B_en_emo_v4,,,unmatched,0.0,,,False,,False
2834,iFaz/llama32_1B_en_emo_v1,,,unmatched,0.0,,,False,,False
2835,iFaz/llama32_3B_en_emo_1000_stp,,,unmatched,0.0,,,False,,False
2836,iFaz/llama32_3B_en_emo_2000_stp,,,unmatched,0.0,,,False,,False
2837,iFaz/llama32_3B_en_emo_300_stp,,,unmatched,0.0,,,False,,False
2838,iFaz/llama32_3B_en_emo_5000_stp,,,unmatched,0.0,,,False,,False
2839,iFaz/llama32_3B_en_emo_v2,,,unmatched,0.0,,,False,,False
2840,iFaz/llama32_3B_en_emo_v3,,,unmatched,0.0,,,False,,False
2841,iRyanBell/ARC1,,,unmatched,0.0,,,False,,False
2842,iRyanBell/ARC1-II,,,unmatched,0.0,,,False,,False
2843,ibivibiv/colossus_120b,,,unmatched,0.0,,,False,,False
2844,ibivibiv/multimaster-7b-v6,,,unmatched,0.0,,,False,,False
2845,ibm/PowerLM-3b,,,unmatched,0.0,,,False,,False
2846,ibm/merlinite-7b,,,unmatched,0.0,,,False,,False
2847,ibm-granite/granite-3.0-1b-a400m-base,,,unmatched,0.0,,,False,,False
2848,ibm-granite/granite-3.0-1b-a400m-instruct,,,unmatched,0.0,,,False,,False
2849,ibm-granite/granite-3.0-2b-base,,,unmatched,0.0,,,False,,False
2850,ibm-granite/granite-3.0-2b-instruct,,,unmatched,0.0,,,False,,False
2851,ibm-granite/granite-3.0-3b-a800m-base,,,unmatched,0.0,,,False,,False
2852,ibm-granite/granite-3.0-3b-a800m-instruct,,,unmatched,0.0,,,False,,False
2853,ibm-granite/granite-3.0-8b-base,,,unmatched,0.0,,,False,,False
2854,ibm-granite/granite-3.0-8b-instruct,,,unmatched,0.0,,,False,,False
2855,ibm-granite/granite-3.1-1b-a400m-base,,,unmatched,0.0,,,False,,False
2856,ibm-granite/granite-3.1-1b-a400m-instruct,,,unmatched,0.0,,,False,,False
2857,ibm-granite/granite-3.1-2b-base,,,unmatched,0.0,,,False,,False
2858,ibm-granite/granite-3.1-2b-instruct,,,unmatched,0.0,,,False,,False
2859,ibm-granite/granite-3.1-3b-a800m-base,,,unmatched,0.0,,,False,,False
2860,ibm-granite/granite-3.1-3b-a800m-instruct,,,unmatched,0.0,,,False,,False
2861,ibm-granite/granite-3.1-8b-base,,,unmatched,0.0,,,False,,False
2862,ibm-granite/granite-3.1-8b-instruct,,,unmatched,0.0,,,False,,False
2863,ibm-granite/granite-3.2-2b-instruct,,,unmatched,0.0,,,False,,False
2864,ibm-granite/granite-3.2-8b-instruct,,,unmatched,0.0,,,False,,False
2865,ibm-granite/granite-7b-base,,,unmatched,0.0,,,False,,False
2866,ibm-granite/granite-7b-instruct,,,unmatched,0.0,,,False,,False
2867,icefog72/Ice0.15-02.10-RP,,,unmatched,0.0,,,False,,False
2868,icefog72/Ice0.16-02.10-RP,,,unmatched,0.0,,,False,,False
2869,icefog72/Ice0.17-03.10-RP,,,unmatched,0.0,,,False,,False
2870,icefog72/Ice0.27-06.11-RP,,,unmatched,0.0,,,False,,False
2871,icefog72/Ice0.29-06.11-RP,,,unmatched,0.0,,,False,,False
2872,icefog72/Ice0.31-08.11-RP,,,unmatched,0.0,,,False,,False
2873,icefog72/Ice0.32-10.11-RP,,,unmatched,0.0,,,False,,False
2874,icefog72/Ice0.34b-14.11-RP,,,unmatched,0.0,,,False,,False
2875,icefog72/Ice0.34n-14.11-RP,,,unmatched,0.0,,,False,,False
2876,icefog72/Ice0.37-18.11-RP,,,unmatched,0.0,,,False,,False
2877,icefog72/Ice0.38-19.11-RP,,,unmatched,0.0,,,False,,False
2878,icefog72/Ice0.39-19.11-RP,,,unmatched,0.0,,,False,,False
2879,icefog72/Ice0.40-20.11-RP,,,unmatched,0.0,,,False,,False
2880,icefog72/Ice0.41-22.11-RP,,,unmatched,0.0,,,False,,False
2881,icefog72/Ice0.50-16.01-RP,,,unmatched,0.0,,,False,,False
2882,icefog72/Ice0.50.1-16.01-RP,,,unmatched,0.0,,,False,,False
2883,icefog72/Ice0.51-16.01-RP,,,unmatched,0.0,,,False,,False
2884,icefog72/Ice0.51.1-16.01-RP,,,unmatched,0.0,,,False,,False
2885,icefog72/Ice0.52-16.01-RP,,,unmatched,0.0,,,False,,False
2886,icefog72/Ice0.52.1-16.01-RP,,,unmatched,0.0,,,False,,False
2887,icefog72/Ice0.53-16.01-RP,,,unmatched,0.0,,,False,,False
2888,icefog72/Ice0.54-17.01-RP,,,unmatched,0.0,,,False,,False
2889,icefog72/Ice0.55-17.01-RP,,,unmatched,0.0,,,False,,False
2890,icefog72/Ice0.57-17.01-RP,,,unmatched,0.0,,,False,,False
2891,icefog72/Ice0.60-18.01-RP,,,unmatched,0.0,,,False,,False
2892,icefog72/Ice0.60.1-18.01-RP,,,unmatched,0.0,,,False,,False
2893,icefog72/Ice0.61-18.01-RP,,,unmatched,0.0,,,False,,False
2894,icefog72/Ice0.62-18.01-RP,,,unmatched,0.0,,,False,,False
2895,icefog72/Ice0.62.1-24.01-RP,,,unmatched,0.0,,,False,,False
2896,icefog72/Ice0.64-24.01-RP,,,unmatched,0.0,,,False,,False
2897,icefog72/Ice0.64.1-24.01-RP,,,unmatched,0.0,,,False,,False
2898,icefog72/Ice0.65-25.01-RP,,,unmatched,0.0,,,False,,False
2899,icefog72/Ice0.66-25.01-RP,,,unmatched,0.0,,,False,,False
2900,icefog72/Ice0.67-25.01-RP,,,unmatched,0.0,,,False,,False
2901,icefog72/Ice0.68-25.01-RP,,,unmatched,0.0,,,False,,False
2902,icefog72/Ice0.69-25.01-RP,,,unmatched,0.0,,,False,,False
2903,icefog72/Ice0.7-29.09-RP,,,unmatched,0.0,,,False,,False
2904,icefog72/Ice0.70-25.01-RP,,,unmatched,0.0,,,False,,False
2905,icefog72/Ice0.70.1-01.02-RP,,,unmatched,0.0,,,False,,False
2906,icefog72/Ice0.73-01.02-RP,,,unmatched,0.0,,,False,,False
2907,icefog72/Ice0.74-02.02-RP,,,unmatched,0.0,,,False,,False
2908,icefog72/Ice0.76-02.02-RP,,,unmatched,0.0,,,False,,False
2909,icefog72/Ice0.77-02.02-RP,,,unmatched,0.0,,,False,,False
2910,icefog72/Ice0.78-02.02-RP,,,unmatched,0.0,,,False,,False
2911,icefog72/Ice0.80-03.02-RP,,,unmatched,0.0,,,False,,False
2912,icefog72/IceCocoaRP-7b,,,unmatched,0.0,,,False,,False
